review,clean_review,tokens
i struggled with cystic acne until i started using this.  this product stops the acne before it has a chance to gain hold and get large.  it shrunk my large spots and i use it in my trouble spots as a preventative now. ,struggled cystic acne started using . product stops acne chance gain hold get large . shrunk large spots use trouble spots preventative .,"['struggled', 'cystic', 'acne', 'started', 'using', '.', 'product', 'stops', 'acne', 'chance', 'gain', 'hold', 'get', 'large', '.', 'shrunk', 'large', 'spots', 'use', 'trouble', 'spots', 'preventative', '.']"
this might as well be a bottle of water. i have been looking for a replacement for my la roche posay serum that is discontinued and i was hoping this would be similar. it is not. it did absolutely nothing for me. a big zero. a bottle of water,might well bottle water . looking replacement la roche posay serum discontinued hoping would similar . not . absolutely nothing . big zero . bottle water,"['might', 'well', 'bottle', 'water', '.', 'looking', 'replacement', 'la', 'roche', 'posay', 'serum', 'discontinued', 'hoping', 'would', 'similar', '.', 'not', '.', 'absolutely', 'nothing', '.', 'big', 'zero', '.', 'bottle', 'water']"
since purchasing it is part of my daily routine for those tough spots. does the job. pimple doesnt disappear in one day but helps speed up the bodys healing process. ,since purchasing part daily routine tough spots . job . pimple doesnt disappear one day helps speed bodys healing process .,"['since', 'purchasing', 'part', 'daily', 'routine', 'tough', 'spots', '.', 'job', '.', 'pimple', 'doesnt', 'disappear', 'one', 'day', 'helps', 'speed', 'bodys', 'healing', 'process', '.']"
really notice a difference after 5 days using love it ,really notice difference 5 days using love,"['really', 'notice', 'difference', '5', 'days', 'using', 'love']"
dont waste your time nor money im pretty sure that its just water in the bottle. but before i made such an accusation i wanted to first give it a try so i replaced my normal serum with it.  it does nothing ,dont waste time nor money im pretty sure water bottle . made accusation wanted first give try replaced normal serum . nothing,"['dont', 'waste', 'time', 'nor', 'money', 'im', 'pretty', 'sure', 'water', 'bottle', '.', 'made', 'accusation', 'wanted', 'first', 'give', 'try', 'replaced', 'normal', 'serum', '.', 'nothing']"
this is a great product ,great product,"['great', 'product']"
i have used dark spot corrector by enaskin for several years.  this is the best stuff i have ever used and i have tried several different products.  i had one big dark spot about half the size of a dime that has faded dramatically and smaller ones that have been completely removed.  it has not only helped with dark spots but has also minimized wrinkles around my eyes.  this product does not dry out your skin. i apply it on at night and follow with my night moisturizer.  works wonders ,used dark spot corrector enaskin several years . best stuff ever used tried several different products . one big dark spot half size dime faded dramatically smaller ones completely removed . not helped dark spots also minimized wrinkles around eyes . product not dry skin . apply night follow night moisturizer . works wonders,"['used', 'dark', 'spot', 'corrector', 'enaskin', 'several', 'years', '.', 'best', 'stuff', 'ever', 'used', 'tried', 'several', 'different', 'products', '.', 'one', 'big', 'dark', 'spot', 'half', 'size', 'dime', 'faded', 'dramatically', 'smaller', 'ones', 'completely', 'removed', '.', 'not', 'helped', 'dark', 'spots', 'also', 'minimized', 'wrinkles', 'around', 'eyes', '.', 'product', 'not', 'dry', 'skin', '.', 'apply', 'night', 'follow', 'night', 'moisturizer', '.', 'works', 'wonders']"
if you have hormonal and stress acne i definitely recommend this product. ive never been a skin girly but after breaking out a lot more i tried looking online for products that could help even though i have no clue what my skin type is. it looks like water and feels weightless no scent really but for some reason my skin loves this product. every time i use this product it helps my acne go away a lot sooner than without. i ran out of my first bottle and noticed my acne started coming back and once i bought another bottle and starting using again my acne went away. i have no idea what this shit is but its now my holy grail ,hormonal stress acne definitely recommend product . ive never skin girly breaking lot tried looking online products could help even though no clue skin type . looks like water feels weightless no scent really reason skin loves product . every time use product helps acne go away lot sooner without . ran first bottle noticed acne started coming back bought another bottle starting using acne went away . no idea shit holy grail,"['hormonal', 'stress', 'acne', 'definitely', 'recommend', 'product', '.', 'ive', 'never', 'skin', 'girly', 'breaking', 'lot', 'tried', 'looking', 'online', 'products', 'could', 'help', 'even', 'though', 'no', 'clue', 'skin', 'type', '.', 'looks', 'like', 'water', 'feels', 'weightless', 'no', 'scent', 'really', 'reason', 'skin', 'loves', 'product', '.', 'every', 'time', 'use', 'product', 'helps', 'acne', 'go', 'away', 'lot', 'sooner', 'without', '.', 'ran', 'first', 'bottle', 'noticed', 'acne', 'started', 'coming', 'back', 'bought', 'another', 'bottle', 'starting', 'using', 'acne', 'went', 'away', '.', 'no', 'idea', 'shit', 'holy', 'grail']"
ive seen a lot of people say it worked for them however i did not see an improvement on myself. i was truly hoping to like this product but it didnt give me the miracle that others saw. i applied this product to the affected areas every morning after showering and at evening after showering  still nothing. i actually noticed more acne coming up. i kept repeating trust the process but its hard to trust it when there was no positive improvement. this is my third week on it and i think i will have to let it go. so bummed. ,ive seen lot people say worked however not see improvement . truly hoping like product didnt give miracle others saw . applied product affected areas every morning showering evening showering still nothing . actually noticed acne coming . kept repeating trust process hard trust no positive improvement . third week think let go . bummed .,"['ive', 'seen', 'lot', 'people', 'say', 'worked', 'however', 'not', 'see', 'improvement', '.', 'truly', 'hoping', 'like', 'product', 'didnt', 'give', 'miracle', 'others', 'saw', '.', 'applied', 'product', 'affected', 'areas', 'every', 'morning', 'showering', 'evening', 'showering', 'still', 'nothing', '.', 'actually', 'noticed', 'acne', 'coming', '.', 'kept', 'repeating', 'trust', 'process', 'hard', 'trust', 'no', 'positive', 'improvement', '.', 'third', 'week', 'think', 'let', 'go', '.', 'bummed', '.']"
i have acne prone skin and this really helps prevent new breaks outs. ,acne prone skin really helps prevent new breaks outs .,"['acne', 'prone', 'skin', 'really', 'helps', 'prevent', 'new', 'breaks', 'outs', '.']"
i am not sure how well this works yet. it is a bit pricey. it does moisturize and arrived quickly. not sure of how it works yet.,not sure well works yet . bit pricey . moisturize arrived quickly . not sure works yet .,"['not', 'sure', 'well', 'works', 'yet', '.', 'bit', 'pricey', '.', 'moisturize', 'arrived', 'quickly', '.', 'not', 'sure', 'works', 'yet', '.']"
this stuff really works i put a little on a cotton ball and use am and pm. im virtually free of any blemishes. if i get one it takes it away super fast ill definitely be buying more of this. its nice to buy something that really works. it cosmetics have some of the best products ive ever used at a reasonable price. ,stuff really works put little cotton ball use pm . im virtually free blemishes . get one takes away super fast ill definitely buying . nice buy something really works . cosmetics best products ive ever used reasonable price .,"['stuff', 'really', 'works', 'put', 'little', 'cotton', 'ball', 'use', 'pm', '.', 'im', 'virtually', 'free', 'blemishes', '.', 'get', 'one', 'takes', 'away', 'super', 'fast', 'ill', 'definitely', 'buying', '.', 'nice', 'buy', 'something', 'really', 'works', '.', 'cosmetics', 'best', 'products', 'ive', 'ever', 'used', 'reasonable', 'price', '.']"
it has help us with the acne it helps with acne,help us acne helps acne,"['help', 'us', 'acne', 'helps', 'acne']"
the product is a bit on the expensive side for a serum but it is the only niacinamide product my sensitive skin tolerates. after using for a while i have seen a reduction in pores and i get less breakouts. it is non irritating. very thin consistency almost watery. no smell. slightly tacky but not too bad. will recommend and repurchase again ,product bit expensive side serum niacinamide product sensitive skin tolerates . using seen reduction pores get less breakouts . non irritating . thin consistency almost watery . no smell . slightly tacky not bad . recommend repurchase,"['product', 'bit', 'expensive', 'side', 'serum', 'niacinamide', 'product', 'sensitive', 'skin', 'tolerates', '.', 'using', 'seen', 'reduction', 'pores', 'get', 'less', 'breakouts', '.', 'non', 'irritating', '.', 'thin', 'consistency', 'almost', 'watery', '.', 'no', 'smell', '.', 'slightly', 'tacky', 'not', 'bad', '.', 'recommend', 'repurchase']"
ive been trying different products for years and havent seen the same results.  buy it now thank me later ,ive trying different products years havent seen results . buy thank later,"['ive', 'trying', 'different', 'products', 'years', 'havent', 'seen', 'results', '.', 'buy', 'thank', 'later']"
perfect i really love this product is the three time that i used and my skin looks great ,perfect really love product three time used skin looks great,"['perfect', 'really', 'love', 'product', 'three', 'time', 'used', 'skin', 'looks', 'great']"
i purchased this because i have small skin like acne. i saw an influencer use this and it seemed great. i havent noticed too much of a difference but it does create a nice glow. bought because of influencers,purchased small skin like acne . saw influencer use seemed great . havent noticed much difference create nice glow . bought influencers,"['purchased', 'small', 'skin', 'like', 'acne', '.', 'saw', 'influencer', 'use', 'seemed', 'great', '.', 'havent', 'noticed', 'much', 'difference', 'create', 'nice', 'glow', '.', 'bought', 'influencers']"
this is my favorite skin product that i have ever used love it my skin looks so much better now after using this even after just the first few days i could see such a difference in my skin really cleared up my face and leaves my skin looking amazing. omg this works great a must have,favorite skin product ever used love skin looks much better using even first days could see difference skin really cleared face leaves skin looking amazing . omg works great must,"['favorite', 'skin', 'product', 'ever', 'used', 'love', 'skin', 'looks', 'much', 'better', 'using', 'even', 'first', 'days', 'could', 'see', 'difference', 'skin', 'really', 'cleared', 'face', 'leaves', 'skin', 'looking', 'amazing', '.', 'omg', 'works', 'great', 'must']"
im really impressed with this. it doesnt irritate my skin and is effective. ive been using the paulas choice bha and decided to give this a try and i surprised myself my liking it better. my skin is breakout free and so smooth. i think im going switch to this from paulas choice. so impressed. wow i now have clear skin,im really impressed . doesnt irritate skin effective . ive using paulas choice bha decided give try surprised liking better . skin breakout free smooth . think im going switch paulas choice . impressed . wow clear skin,"['im', 'really', 'impressed', '.', 'doesnt', 'irritate', 'skin', 'effective', '.', 'ive', 'using', 'paulas', 'choice', 'bha', 'decided', 'give', 'try', 'surprised', 'liking', 'better', '.', 'skin', 'breakout', 'free', 'smooth', '.', 'think', 'im', 'going', 'switch', 'paulas', 'choice', '.', 'impressed', '.', 'wow', 'clear', 'skin']"
okay to start i have sensitive skin. i didnt realize it had retinol until i opened and used it. i usually use vitamin c in the morning and always apply alot of sunscreen and even carry it with me to reapply. after 3 days of using i saw some irritation and stopped. next day noticed blisters that just got bigger and worse and painful. my routine did not change except for the vitamin c serum. i bought it a while back but just recently used because i was using up my goodal vitamin c serum. i cant return because its over the return window. if you use your vitamin c at night probably wont be a problem. just thought i would share gave me sun blisters,okay start sensitive skin . didnt realize retinol opened used . usually use vitamin c morning always apply alot sunscreen even carry reapply . 3 days using saw irritation stopped . next day noticed blisters got bigger worse painful . routine not change except vitamin c serum . bought back recently used using goodal vitamin c serum . cant return return window . use vitamin c night probably wont problem . thought would share gave sun blisters,"['okay', 'start', 'sensitive', 'skin', '.', 'didnt', 'realize', 'retinol', 'opened', 'used', '.', 'usually', 'use', 'vitamin', 'c', 'morning', 'always', 'apply', 'alot', 'sunscreen', 'even', 'carry', 'reapply', '.', '3', 'days', 'using', 'saw', 'irritation', 'stopped', '.', 'next', 'day', 'noticed', 'blisters', 'got', 'bigger', 'worse', 'painful', '.', 'routine', 'not', 'change', 'except', 'vitamin', 'c', 'serum', '.', 'bought', 'back', 'recently', 'used', 'using', 'goodal', 'vitamin', 'c', 'serum', '.', 'cant', 'return', 'return', 'window', '.', 'use', 'vitamin', 'c', 'night', 'probably', 'wont', 'problem', '.', 'thought', 'would', 'share', 'gave', 'sun', 'blisters']"
after two months using this product i dont see to much deference in my skin i dont see too much deference,two months using product dont see much deference skin dont see much deference,"['two', 'months', 'using', 'product', 'dont', 'see', 'much', 'deference', 'skin', 'dont', 'see', 'much', 'deference']"
 the best price for your money,best price money,"['best', 'price', 'money']"
ive bought this 3 different times now and i love it. i put it on at night before i got to bed and sometimes during the day with a sunscreen.brightens my skin and makes it look soft. my go to vitamin c serum.,ive bought 3 different times love . put night got bed sometimes day sunscreen.brightens skin makes look soft . go vitamin c serum .,"['ive', 'bought', '3', 'different', 'times', 'love', '.', 'put', 'night', 'got', 'bed', 'sometimes', 'day', 'sunscreen.brightens', 'skin', 'makes', 'look', 'soft', '.', 'go', 'vitamin', 'c', 'serum', '.']"
this vitamin c serum is the best serum out there. perfect for super sensitive skin. no breakouts or redness. it also has a scrape so you dont accidentally waste products. when its gone its literally gone no need to tilt the bottle to get the rest on the bottom. hahah the bottle is covered and protected from light so it doesnt go bad. i would say its only a month supply of serum. ,vitamin c serum best serum . perfect super sensitive skin . no breakouts redness . also scrape dont accidentally waste products . gone literally gone no need tilt bottle get rest bottom . hahah bottle covered protected light doesnt go bad . would say month supply serum .,"['vitamin', 'c', 'serum', 'best', 'serum', '.', 'perfect', 'super', 'sensitive', 'skin', '.', 'no', 'breakouts', 'redness', '.', 'also', 'scrape', 'dont', 'accidentally', 'waste', 'products', '.', 'gone', 'literally', 'gone', 'no', 'need', 'tilt', 'bottle', 'get', 'rest', 'bottom', '.', 'hahah', 'bottle', 'covered', 'protected', 'light', 'doesnt', 'go', 'bad', '.', 'would', 'say', 'month', 'supply', 'serum', '.']"
made me break out. smells like alcohol. ,made break . smells like alcohol .,"['made', 'break', '.', 'smells', 'like', 'alcohol', '.']"
no smell its not sticky not greasy.very good alternative if you dont like the oily vitamin c is more like a serumgel texture feels light on the skin. perfect for sensitive skin  i have eczema and dermatitis ,no smell not sticky not greasy.very good alternative dont like oily vitamin c like serumgel texture feels light skin . perfect sensitive skin eczema dermatitis,"['no', 'smell', 'not', 'sticky', 'not', 'greasy.very', 'good', 'alternative', 'dont', 'like', 'oily', 'vitamin', 'c', 'like', 'serumgel', 'texture', 'feels', 'light', 'skin', '.', 'perfect', 'sensitive', 'skin', 'eczema', 'dermatitis']"
products works effectively but the scent is nothing special. it doesnt entice you to follow up with this step in skincare regime. effective but not enticing,products works effectively scent nothing special . doesnt entice follow step skincare regime . effective not enticing,"['products', 'works', 'effectively', 'scent', 'nothing', 'special', '.', 'doesnt', 'entice', 'follow', 'step', 'skincare', 'regime', '.', 'effective', 'not', 'enticing']"
not heavy or sticky feeling when applying. goes on clear. you only need to use a small amount daily. i feel its made a difference in how my facial skin looks and feels. im pleased with this product and the price is very affordable. ,not heavy sticky feeling applying . goes clear . need use small amount daily . feel made difference facial skin looks feels . im pleased product price affordable .,"['not', 'heavy', 'sticky', 'feeling', 'applying', '.', 'goes', 'clear', '.', 'need', 'use', 'small', 'amount', 'daily', '.', 'feel', 'made', 'difference', 'facial', 'skin', 'looks', 'feels', '.', 'im', 'pleased', 'product', 'price', 'affordable', '.']"
this product felt a little too sticky for my liking ,product felt little sticky liking,"['product', 'felt', 'little', 'sticky', 'liking']"
this hasnt done anything beneficial for my skin nor has it done anything bad it also has a weird plastic scent but it feels nice ,hasnt done anything beneficial skin nor done anything bad also weird plastic scent feels nice,"['hasnt', 'done', 'anything', 'beneficial', 'skin', 'nor', 'done', 'anything', 'bad', 'also', 'weird', 'plastic', 'scent', 'feels', 'nice']"
no scent. not too harsh. absorbs well into the skin. ,no scent . not harsh . absorbs well skin .,"['no', 'scent', '.', 'not', 'harsh', '.', 'absorbs', 'well', 'skin', '.']"
another great product from this brand.  goes on skin with no stickiness or greasy feel.  absorbs nicely and plays well with other products.  vitamin c serum is a staple in my daily skincare routine helps so much to brighten my skin and even out its tone.  this one is up there as my goto every day highly recommend. the perfect vitamin c serum,another great product brand . goes skin no stickiness greasy feel . absorbs nicely plays well products . vitamin c serum staple daily skincare routine helps much brighten skin even tone . one goto every day highly recommend . perfect vitamin c serum,"['another', 'great', 'product', 'brand', '.', 'goes', 'skin', 'no', 'stickiness', 'greasy', 'feel', '.', 'absorbs', 'nicely', 'plays', 'well', 'products', '.', 'vitamin', 'c', 'serum', 'staple', 'daily', 'skincare', 'routine', 'helps', 'much', 'brighten', 'skin', 'even', 'tone', '.', 'one', 'goto', 'every', 'day', 'highly', 'recommend', '.', 'perfect', 'vitamin', 'c', 'serum']"
the only other vitamin c i use is the melano cc and thats the only one ive been using now for six years. i decided to give this one a shot and i can compare it to my melanio cc somewhat but nothing will ever replace my melano cc. this is a great vitamin c it leaves my skin shining and very healthy looking and it does its job. im not sure if ill repurchase it. vitamin c at its best,vitamin c use melano cc thats one ive using six years . decided give one shot compare melanio cc somewhat nothing ever replace melano cc . great vitamin c leaves skin shining healthy looking job . im not sure ill repurchase . vitamin c best,"['vitamin', 'c', 'use', 'melano', 'cc', 'thats', 'one', 'ive', 'using', 'six', 'years', '.', 'decided', 'give', 'one', 'shot', 'compare', 'melanio', 'cc', 'somewhat', 'nothing', 'ever', 'replace', 'melano', 'cc', '.', 'great', 'vitamin', 'c', 'leaves', 'skin', 'shining', 'healthy', 'looking', 'job', '.', 'im', 'not', 'sure', 'ill', 'repurchase', '.', 'vitamin', 'c', 'best']"
after applying it feels very light on your skin and it brightens your skin feels light on your skin,applying feels light skin brightens skin feels light skin,"['applying', 'feels', 'light', 'skin', 'brightens', 'skin', 'feels', 'light', 'skin']"
made my skin glow like no other so beautiful. it unfortunately broke me out tho as most things do but if you dont have sensitive skin like me buy it you wont regret it ,made skin glow like no beautiful . unfortunately broke tho things dont sensitive skin like buy wont regret,"['made', 'skin', 'glow', 'like', 'no', 'beautiful', '.', 'unfortunately', 'broke', 'tho', 'things', 'dont', 'sensitive', 'skin', 'like', 'buy', 'wont', 'regret']"
i havent used the whole thing yet but been using for a couple weeks. havent seen any bad or good changes in my skin. i use it once in the morning after washing my face apply location then sunscreen. in the nights i usually only use it when im not using my retinol or faded tropical. i have sensitive skin so its not bad for anyone with it. i might just have to use it a bit longer to notice a change.update didnt see any noticeable changes bad or good. so its not something ill buy again to add to my skin care routine. ,havent used whole thing yet using couple weeks . havent seen bad good changes skin . use morning washing face apply location sunscreen . nights usually use im not using retinol faded tropical . sensitive skin not bad anyone . might use bit longer notice change.update didnt see noticeable changes bad good . not something ill buy add skin care routine .,"['havent', 'used', 'whole', 'thing', 'yet', 'using', 'couple', 'weeks', '.', 'havent', 'seen', 'bad', 'good', 'changes', 'skin', '.', 'use', 'morning', 'washing', 'face', 'apply', 'location', 'sunscreen', '.', 'nights', 'usually', 'use', 'im', 'not', 'using', 'retinol', 'faded', 'tropical', '.', 'sensitive', 'skin', 'not', 'bad', 'anyone', '.', 'might', 'use', 'bit', 'longer', 'notice', 'change.update', 'didnt', 'see', 'noticeable', 'changes', 'bad', 'good', '.', 'not', 'something', 'ill', 'buy', 'add', 'skin', 'care', 'routine', '.']"
a little sticky but very hydrating on my face. will buy again. ,little sticky hydrating face . buy .,"['little', 'sticky', 'hydrating', 'face', '.', 'buy', '.']"
i think the size of this bottle is misleading its a heavy bottle but thats just it the bottle itself is heavy but i dont believe the serum was filled all the way up didnt last 2 weeks,think size bottle misleading heavy bottle thats bottle heavy dont believe serum filled way didnt last 2 weeks,"['think', 'size', 'bottle', 'misleading', 'heavy', 'bottle', 'thats', 'bottle', 'heavy', 'dont', 'believe', 'serum', 'filled', 'way', 'didnt', 'last', '2', 'weeks']"
it makes my skin shiny and smooth and radiant looking. works great for my skin,makes skin shiny smooth radiant looking . works great skin,"['makes', 'skin', 'shiny', 'smooth', 'radiant', 'looking', '.', 'works', 'great', 'skin']"
i finished the product bc i knew that it wouldnt take me very long to finish it but it felt like it did not help my skin nor did it damage my skin. it just kept it the same so i a switching to a different product bc maybe this one is not strong enough for me feels like it did nothing,finished product bc knew wouldnt take long finish felt like not help skin nor damage skin . kept switching different product bc maybe one not strong enough feels like nothing,"['finished', 'product', 'bc', 'knew', 'wouldnt', 'take', 'long', 'finish', 'felt', 'like', 'not', 'help', 'skin', 'nor', 'damage', 'skin', '.', 'kept', 'switching', 'different', 'product', 'bc', 'maybe', 'one', 'not', 'strong', 'enough', 'feels', 'like', 'nothing']"
the texture of this product is great. its not oily at all and smells very well. i saw my acne scars clearing within 2 weeks. light weight and works great,texture product great . not oily smells well . saw acne scars clearing within 2 weeks . light weight works great,"['texture', 'product', 'great', '.', 'not', 'oily', 'smells', 'well', '.', 'saw', 'acne', 'scars', 'clearing', 'within', '2', 'weeks', '.', 'light', 'weight', 'works', 'great']"
i am using it and its been couple of days of using havent seen any results yet. but i like it so far ,using couple days using havent seen results yet . like far,"['using', 'couple', 'days', 'using', 'havent', 'seen', 'results', 'yet', '.', 'like', 'far']"
has all the best ingredients for a great serum does not irritate or make my acne prone skin break out. i replaced this with every crappy moisturizer ive ever used. does not make my oily skin super shiny and i also use this as a base to microneedle my skin as well as mix with my sunscreen and matte foundations. a this is the best,best ingredients great serum not irritate make acne prone skin break . replaced every crappy moisturizer ive ever used . not make oily skin super shiny also use base microneedle skin well mix sunscreen matte foundations . best,"['best', 'ingredients', 'great', 'serum', 'not', 'irritate', 'make', 'acne', 'prone', 'skin', 'break', '.', 'replaced', 'every', 'crappy', 'moisturizer', 'ive', 'ever', 'used', '.', 'not', 'make', 'oily', 'skin', 'super', 'shiny', 'also', 'use', 'base', 'microneedle', 'skin', 'well', 'mix', 'sunscreen', 'matte', 'foundations', '.', 'best']"
i broke out within 2 days ,broke within 2 days,"['broke', 'within', '2', 'days']"
great serum and great service ,great serum great service,"['great', 'serum', 'great', 'service']"
great vitamin c product you cant go wrong with this ,great vitamin c product cant go wrong,"['great', 'vitamin', 'c', 'product', 'cant', 'go', 'wrong']"
i use this after my toner hylauronic acid and paula choice bha toner then i would put my moisturizer and i wake up to a healthy complexion it adds a healthy glow to the face,use toner hylauronic acid paula choice bha toner would put moisturizer wake healthy complexion adds healthy glow face,"['use', 'toner', 'hylauronic', 'acid', 'paula', 'choice', 'bha', 'toner', 'would', 'put', 'moisturizer', 'wake', 'healthy', 'complexion', 'adds', 'healthy', 'glow', 'face']"
brings a natural glow to my skin. i feel hydrated and smell great natural glow to face,brings natural glow skin . feel hydrated smell great natural glow face,"['brings', 'natural', 'glow', 'skin', '.', 'feel', 'hydrated', 'smell', 'great', 'natural', 'glow', 'face']"
".
                
            
                
            
            
        
    
    








  
  
    my experiencea glass bottle with a fairly convenient dropper.light yellow serum consistency light gel slightly oily. it gives a slight stickiness after application but this feeling disappears after a few minutes especially if applied to slightly damp skin after toner. 3x4x drops on the face and neck are enough. without fragrance.i have a feeling that the serum immediately evens out the tone a little and the skin reflects light better.with constant use it also gives radiance improves skin tone and skin elasticity.according to my feelings a good basic delicate serum ideal for using before sunscreen in the warm season. together they will work well for antioxidant protection pigmentation and destruction of collagen and elastin prevention.of course dont wait miracles of old pigmentations  disappearance and instant lifting.for what skinoily skin in am routine before sunscreenmay be suitable for sensitive skin if there is no individual reaction to vitamin calso may be suitable for dry skin in am routine in the summer if there is a good toner  barrier moisturizer and sunscreen.conclusion an interesting formula with a stable form of vitamin c and other antioxidants  ingredients that gives reducing of inflammation and pigmentation healing moisturizing and skins densing. no fragrance not too sticky texture it would be nice to indicate on the package not only the percentage of vitamin complex but also the percentage of pure vitamin c here we have 15 of pure 3oethyl ascorbic acid but not 15. good stable vit c",. experiencea glass bottle fairly convenient dropper.light yellow serum consistency light gel slightly oily . gives slight stickiness application feeling disappears minutes especially applied slightly damp skin toner . 3x4x drops face neck enough . without fragrance.i feeling serum immediately evens tone little skin reflects light better.with constant use also gives radiance improves skin tone skin elasticity.according feelings good basic delicate serum ideal using sunscreen warm season . together work well antioxidant protection pigmentation destruction collagen elastin prevention.of course dont wait miracles old pigmentations disappearance instant lifting.for skinoily skin routine sunscreenmay suitable sensitive skin no individual reaction vitamin calso may suitable dry skin routine summer good toner barrier moisturizer sunscreen.conclusion interesting formula stable form vitamin c antioxidants ingredients gives reducing inflammation pigmentation healing moisturizing skins densing . no fragrance not sticky texture would nice indicate package not percentage vitamin complex also percentage pure vitamin c 15 pure 3oethyl ascorbic acid not 15. good stable vit c,"['.', 'experiencea', 'glass', 'bottle', 'fairly', 'convenient', 'dropper.light', 'yellow', 'serum', 'consistency', 'light', 'gel', 'slightly', 'oily', '.', 'gives', 'slight', 'stickiness', 'application', 'feeling', 'disappears', 'minutes', 'especially', 'applied', 'slightly', 'damp', 'skin', 'toner', '.', '3x4x', 'drops', 'face', 'neck', 'enough', '.', 'without', 'fragrance.i', 'feeling', 'serum', 'immediately', 'evens', 'tone', 'little', 'skin', 'reflects', 'light', 'better.with', 'constant', 'use', 'also', 'gives', 'radiance', 'improves', 'skin', 'tone', 'skin', 'elasticity.according', 'feelings', 'good', 'basic', 'delicate', 'serum', 'ideal', 'using', 'sunscreen', 'warm', 'season', '.', 'together', 'work', 'well', 'antioxidant', 'protection', 'pigmentation', 'destruction', 'collagen', 'elastin', 'prevention.of', 'course', 'dont', 'wait', 'miracles', 'old', 'pigmentations', 'disappearance', 'instant', 'lifting.for', 'skinoily', 'skin', 'routine', 'sunscreenmay', 'suitable', 'sensitive', 'skin', 'no', 'individual', 'reaction', 'vitamin', 'calso', 'may', 'suitable', 'dry', 'skin', 'routine', 'summer', 'good', 'toner', 'barrier', 'moisturizer', 'sunscreen.conclusion', 'interesting', 'formula', 'stable', 'form', 'vitamin', 'c', 'antioxidants', 'ingredients', 'gives', 'reducing', 'inflammation', 'pigmentation', 'healing', 'moisturizing', 'skins', 'densing', '.', 'no', 'fragrance', 'not', 'sticky', 'texture', 'would', 'nice', 'indicate', 'package', 'not', 'percentage', 'vitamin', 'complex', 'also', 'percentage', 'pure', 'vitamin', 'c', '15', 'pure', '3oethyl', 'ascorbic', 'acid', 'not', '15.', 'good', 'stable', 'vit', 'c']"
greasy spots on the packaging the product has leaked out of the bottle what happened to the packs,greasy spots packaging product leaked bottle happened packs,"['greasy', 'spots', 'packaging', 'product', 'leaked', 'bottle', 'happened', 'packs']"
i love this serum especially in winter for whitening age spots and brightening the skin ,love serum especially winter whitening age spots brightening skin,"['love', 'serum', 'especially', 'winter', 'whitening', 'age', 'spots', 'brightening', 'skin']"
vitamin c with that works excellent when applied to your face is not sticky compared to some other brand. leave your face radiance,vitamin c works excellent applied face not sticky compared brand . leave face radiance,"['vitamin', 'c', 'works', 'excellent', 'applied', 'face', 'not', 'sticky', 'compared', 'brand', '.', 'leave', 'face', 'radiance']"
lightweight simple and actually works relatively fast after about a week of using i could tell a difference in my skin tone and brightness. i use it every morning and i can tell a difference in my skin ,lightweight simple actually works relatively fast week using could tell difference skin tone brightness . use every morning tell difference skin,"['lightweight', 'simple', 'actually', 'works', 'relatively', 'fast', 'week', 'using', 'could', 'tell', 'difference', 'skin', 'tone', 'brightness', '.', 'use', 'every', 'morning', 'tell', 'difference', 'skin']"
i saw all of the great reviews and wanted to love this so much. but for some reason this product gave me horrible chapped lips. ,saw great reviews wanted love much . reason product gave horrible chapped lips .,"['saw', 'great', 'reviews', 'wanted', 'love', 'much', '.', 'reason', 'product', 'gave', 'horrible', 'chapped', 'lips', '.']"
i have purchased this for a year. last couple times when i purchased it the quality wasnt the same as before. it was very watery. it felt like duplicate product not the real product. ,purchased year . last couple times purchased quality wasnt . watery . felt like duplicate product not real product .,"['purchased', 'year', '.', 'last', 'couple', 'times', 'purchased', 'quality', 'wasnt', '.', 'watery', '.', 'felt', 'like', 'duplicate', 'product', 'not', 'real', 'product', '.']"
i used this for 3 weeks and it did nothing for my skin. would not recommend. ive used better products and saw a difference. ,used 3 weeks nothing skin . would not recommend . ive used better products saw difference .,"['used', '3', 'weeks', 'nothing', 'skin', '.', 'would', 'not', 'recommend', '.', 'ive', 'used', 'better', 'products', 'saw', 'difference', '.']"
so many other items out there that are so much better than this dont waste your money,many items much better dont waste money,"['many', 'items', 'much', 'better', 'dont', 'waste', 'money']"
ive used this vitamin c for over three bottle and i keep coming back to it. the oil is light does not sting and it moisturized. i will say i only noticed a difference in skin post second bottle. ,ive used vitamin c three bottle keep coming back . oil light not sting moisturized . say noticed difference skin post second bottle .,"['ive', 'used', 'vitamin', 'c', 'three', 'bottle', 'keep', 'coming', 'back', '.', 'oil', 'light', 'not', 'sting', 'moisturized', '.', 'say', 'noticed', 'difference', 'skin', 'post', 'second', 'bottle', '.']"
i love it my skin is lovely after i started using this product ,love skin lovely started using product,"['love', 'skin', 'lovely', 'started', 'using', 'product']"
i tried it didnt work broke me out maybe its not for dark skinned people  doesnt work for me,tried didnt work broke maybe not dark skinned people doesnt work,"['tried', 'didnt', 'work', 'broke', 'maybe', 'not', 'dark', 'skinned', 'people', 'doesnt', 'work']"
used for over a week now.  it glows my skin.  no smell light feel but hydrate well.  love this. ,used week . glows skin . no smell light feel hydrate well . love .,"['used', 'week', '.', 'glows', 'skin', '.', 'no', 'smell', 'light', 'feel', 'hydrate', 'well', '.', 'love', '.']"
